"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Junk Bay","JM4","1988-05-12","1","Middle Water","1","2","0.04","0.56","0.074","0.013","0.1","82","5.8","1300","3.2","8.2","23","33.7"
"Junk Bay","JM4","1988-05-12","1","Bottom Water","1.4","1","0.03","0.54","0.078","0.015","0.1","84","5.9","390","3","8.2","22.7","34"
"Junk Bay","JM4","1988-06-06","1","Surface Water","1","1.5","0.03","0.45","0.13","0.016","0.16","82","5.4","30","3.9","8.1","26.4","33.2"
"Junk Bay","JM4","1988-06-06","1","Middle Water","1.1","0.5","0.03","0.37","0.076","0.009","0.1","84","5.6","40","4.5","8.2","26.2","33.3"
"Junk Bay","JM4","1988-06-06","1","Bottom Water","<0.1","4.5","0.03","0.24","0.035","0.005","0.05","81","5.4","50","11.1","8.1","25.8","34"
"Junk Bay","JM4","1988-07-08","1","Surface Water","1.5","4","0.03","0.66","0.006","0.02","0.05","116","7.7","40","3","8.3","26.3","31.8"
"Junk Bay","JM4","1988-07-08","1","Middle Water","0.8","3.5","0.06","0.74","0.058","0.009","0.11","70","5","3300","4.5","8.1","22.9","33.9"
"Junk Bay","JM4","1988-07-08","1","Bottom Water","0.5","18","0.02","0.6","0.008","<0.005","0.05","72","5.1","190","17","8.1","22.6","34.1"
"Junk Bay","JM4","1988-08-12","1","Surface Water","1.1","2","0.03","0.39","0.076","0.013","0.12","76","5.1","170","3.5","8.4","25.9","31.3"
"Junk Bay","JM4","1988-08-12","1","Middle Water","0.8","6","0.02","0.53","0.17","0.02","0.23","69","4.7","3400","4.9","8.2","25.6","31.4"
"Junk Bay","JM4","1988-08-12","1","Bottom Water","0.5","6","0.04","0.44","0.15","0.02","0.23","52","3.7","430","5.5","8.1","23.1","33.4"
"Junk Bay","JM4","1988-09-13","1","Surface Water","2.3","1","0.02","0.29","0.005","0.006","0.04","94","6.5","250","3.5","8.4","25.2","31.5"
"Junk Bay","JM4","1988-09-13","1","Middle Water","1.3","2.5","0.02","0.4","0.042","0.012","0.1","65","4.5","1000","4.2","8.3","23.9","32.6"
"Junk Bay","JM4","1988-09-13","1","Bottom Water","0.7","3","0.02","0.27","0.04","0.016","0.12","46","3.3","740","6","8.2","22.1","34.2"
"Junk Bay","JM4","1988-10-07","1","Surface Water","0.4","5","0.03","0.68","0.094","0.011","0.16","73","5.1","600","3.3","8.3","24.7","32"
"Junk Bay","JM4","1988-10-07","1","Middle Water","0.4","5.5","0.03","0.67","0.086","0.006","0.16","74","5.1","810","5.6","8.3","24.7","32"
"Junk Bay","JM4","1988-10-07","1","Bottom Water","0.4","7","0.04","0.77","0.073","0.005","0.14","72","5","860","4.7","8.3","24.7","32"
"Junk Bay","JM4","1988-11-18","1","Surface Water","0.3","2","0.08","0.61","0.35","0.056","0.49","62","4.6","9","3.8","8.1","21.4","31.1"
"Junk Bay","JM4","1988-11-18","1","Middle Water","0.2","2","0.08","0.62","0.34","0.056","0.48","62","4.6","21","4","8.1","21.4","31.2"
"Junk Bay","JM4","1988-11-18","1","Bottom Water","0.2","2.5","0.08","0.57","0.32","0.05","0.46","74","5.5","28","3.5","8.1","21.2","31.3"
"Junk Bay","JM4","1988-12-12","1","Surface Water","0.3","5","0.06","0.57","0.23","0.032","0.31","74","5.7","900","4.7","8.3","19","31"
"Junk Bay","JM4","1988-12-12","1","Middle Water","0.3","5.5","0.08","0.61","0.22","0.029","0.3","78","6","600","5.3","8.3","19","31.1"
"Junk Bay","JM4","1988-12-12","1","Bottom Water","0.2","9","0.05","0.48","0.16","0.023","0.23","80","6.1","800","13.9","8.3","19","31.1"
"Junk Bay","JM4","1989-01-09","1","Surface Water","0.3","4.5","0.04","0.56","0.16","0.03","0.24","76","6","1600","5.3","8.3","17.5","31.7"
"Junk Bay","JM4","1989-01-09","1","Middle Water","0.3","3.5","0.04","0.61","0.16","0.026","0.25","80","6.4","1200","7.2","8.3","17.4","31.7"
"Junk Bay","JM4","1989-01-09","1","Bottom Water","0.2","6","0.03","0.59","0.12","0.015","0.21","85","6.8","1100","8.4","8.3","17.3","31.7"
"Junk Bay","JM4","1989-02-13","1","Surface Water","0.6","2.5","0.06","0.48","0.13","0.032","0.25","80","6.6","270","3.5","8.2","15","31.7"
"Junk Bay","JM4","1989-02-13","1","Middle Water","0.6","1","0.04","0.35","0.093","0.033","0.21","85","7.1","430","3.7","8.2","14.9","31.8"
"Junk Bay","JM4","1989-02-13","1","Bottom Water","0.5","2.5","0.03","0.28","0.064","0.03","0.17","89","7.4","320","4.1","8.3","14.9","31.9"
"Junk Bay","JM4","1989-03-10","1","Surface Water","0.5","8","0.02","0.4","0.077","0.011","0.12","85","7","340","5.4","8.3","15.6","33.1"
"Junk Bay","JM4","1989-03-10","1","Middle Water","0.7","10","0.04","0.46","0.079","0.012","0.11","87","7.1","420","7.4","8.3","15.6","33.1"
"Junk Bay","JM4","1989-03-10","1","Bottom Water","0.3","13","0.04","0.48","0.077","0.015","0.12","87","7.2","390","7.8","8.3","15.6","33.2"
"Junk Bay","JM4","1989-04-10","1","Surface Water","0.2","3","0.06","0.48","0.15","0.017","0.18","73","5.7","210","4.9","8.2","18.3","33.1"
"Junk Bay","JM4","1989-04-10","1","Middle Water","0.2","3.5","0.03","0.36","0.087","<0.005","0.11","81","6.3","210","6.2","8.3","18.2","33.4"
"Junk Bay","JM4","1989-04-10","1","Bottom Water","0.2","3.5","<0.02","0.31","0.057","<0.005","0.07","84","6.6","230","7.1","8.3","18.2","33.5"
"Junk Bay","JM4","1989-05-08","1","Surface Water","0.9","N/A","N/A","N/A","N/A","N/A","N/A","73","5.4","10","5","8.2","22.8","32.3"
"Junk Bay","JM4","1989-05-08","1","Middle Water","0.8","N/A","N/A","N/A","N/A","N/A","N/A","74","5.5","290","5.7","8.2","22.7","32.4"
"Junk Bay","JM4","1989-05-08","1","Bottom Water","0.9","N/A","N/A","N/A","N/A","N/A","N/A","83","6.2","70","5.5","8.2","22.4","32.8"
"Junk Bay","JM4","1989-06-06","1","Surface Water","0.7","3","0.03","0.44","0.16","0.02","0.2","74","5.4","80","5.9","8.3","23","33.5"
"Junk Bay","JM4","1989-06-06","1","Middle Water","0.7","1.5","0.03","0.35","0.14","0.02","0.18","74","5.4","660","6.4","8.3","23","33.6"
"Junk Bay","JM4","1989-06-06","1","Bottom Water","0.8","2","0.02","0.42","0.13","0.018","0.17","80","5.8","560","6.7","8.3","22.9","33.6"
"Junk Bay","JM4","1989-07-10","1","Surface Water","2.2","5","0.03","0.34","0.005","<0.005","0.01","105","7.1","1","3.5","8.9","26.9","28.8"
"Junk Bay","JM4","1989-07-10","1","Middle Water","2","3","0.04","0.3","0.013","<0.005","0.03","105","7.1","1","3.8","8.8","26.8","28.8"
"Junk Bay","JM4","1989-07-10","1","Bottom Water","2.4","3.5","0.03","0.32","0.007","<0.005","0.01","55","3.9","1","4.1","8.9","23.6","33.8"
"Junk Bay","JM4","1989-08-07","1","Surface Water","4.9","3","0.04","0.58","0.029","0.013","0.09","144","9.5","70","4","8.9","26.3","32.6"
"Junk Bay","JM4","1989-08-07","1","Middle Water","0.6","2","0.05","0.55","0.1","0.027","0.18","55","3.8","1600","4.2","8.6","24.2","32.9"
"Junk Bay","JM4","1989-08-07","1","Bottom Water","0.2","21","0.04","0.37","0.02","0.02","0.11","56","4","600","2.4","8.6","22.8","33.7"
"Junk Bay","JM4","1989-09-08","1","Surface Water","2.6","130","0.12","0.63","0.13","0.027","0.21","99","6.5","590","2.5","8.7","28.3","30.3"
"Junk Bay","JM4","1989-09-08","1","Middle Water","2.3","1.5","<0.02","0.16","0.044","0.013","0.06","99","6.4","700","2.5","8.7","28.3","30.5"
"Junk Bay","JM4","1989-09-08","1","Bottom Water","1.5","0.5","0.04","0.08","0.021","0.02","0.03","46","3.1","1700","2.5","8.6","26.7","31.5"
"Junk Bay","JM4","1989-10-10","1","Surface Water","0.9","6.5","0.02","0.61","0.057","0.014","0.12","88","5.9","440","6.1","8.5","26.6","32.5"
"Junk Bay","JM4","1989-10-10","1","Middle Water","0.5","8","0.02","0.68","0.047","0.014","0.11","87","5.8","1100","6.4","8.5","26.5","32.5"
"Junk Bay","JM4","1989-10-10","1","Bottom Water","0.3","7.5","0.05","0.58","0.057","0.013","0.12","90","5.9","1100","6.5","8.5","26.4","32.6"
"Junk Bay","JM4","1989-11-06","1","Surface Water","1","2","0.11","1.28","0.36","0.052","0.44","63","4.4","260","3.1","8.2","24.6","31.8"
"Junk Bay","JM4","1989-11-06","1","Middle Water","1.2","2.4","0.06","N/A","0.35","0.043","0.43","67","4.7","1200","2.9","8.2","24.5","32"
"Junk Bay","JM4","1989-11-06","1","Bottom Water","1","5","0.07","0.83","0.32","0.033","0.39","67","4.6","2100","4","8.2","24.5","32.3"
"Junk Bay","JM4","1989-12-08","1","Surface Water","1.6","3","0.09","1.06","0.17","0.025","0.28","73","5.4","1200","2","8.5","20.2","31.4"
"Junk Bay","JM4","1989-12-08","1","Middle Water","1.7","2.5","0.07","1.02","0.2","0.029","0.32","69","5.1","960","2.8","8.5","20.2","31.4"
"Junk Bay","JM4","1989-12-08","1","Bottom Water","1.4","2.5","0.04","0.99","0.19","0.03","0.3","68","5.1","520","3","8.5","20.3","31.6"
"Junk Bay","JM4","1990-01-05","1","Surface Water","0.9","2","0.06","0.8","0.2","0.036","0.3","63","5.4","800","3","8","17.9","31.5"
"Junk Bay","JM4","1990-01-05","1","Middle Water","0.9","1.5","0.06","1.07","0.2","0.037","0.29","63","5.4","770","3","8","17.9","31.5"
"Junk Bay","JM4","1990-01-05","1","Bottom Water","0.9","1","0.06","0.84","0.2","0.036","0.3","67","5.8","840","3.2","8.1","17.8","31.6"
"Junk Bay","JM4","1990-02-05","1","Surface Water","0.4","<0.5","0.04","0.49","0.041","0.016","0.17","79","7.2","1000","1.9","8.2","15.5","31"
"Junk Bay","JM4","1990-02-05","1","Middle Water","0.4","0.5","0.06","0.51","0.059","0.019","0.17","73","6.7","830","1.9","8.4","15.5","31.2"
"Junk Bay","JM4","1990-02-05","1","Bottom Water","0.2","1","0.04","0.49","0.035","0.014","0.14","76","6.9","600","1.9","8.4","15.5","31.3"
"Junk Bay","JM4","1990-03-05","1","Surface Water","0.7","2.5","0.05","0.41","0.11","0.026","0.17","75","6.8","30","2.9","8.6","15.8","31.2"
"Junk Bay","JM4","1990-03-05","1","Middle Water","0.8","2.5","0.06","0.44","0.12","0.04","0.18","70","6.3","90","2.7","8.6","15.8","31.3"
"Junk Bay","JM4","1990-03-05","1","Bottom Water","0.7","4","0.05","0.48","0.12","0.031","0.19","71","6.4","150","2.6","8.6","15.8","31.3"
"Junk Bay","JM4","1990-04-02","1","Surface Water","1.5","2","0.06","0.8","0.17","0.026","0.24","72","5.5","310","2.1","8.2","18.2","31.9"
"Junk Bay","JM4","1990-04-02","1","Middle Water","1.5","1","0.05","0.58","0.15","0.02","0.21","78","6","840","1.7","8.3","18.1","32.1"
"Junk Bay","JM4","1990-04-02","1","Bottom Water","1.1","2.5","0.03","0.59","0.089","0.005","0.21","86","6.6","640","1.9","8.4","17.9","32.1"
"Junk Bay","JM4","1990-05-07","1","Surface Water","2.2","1.5","0.07","0.85","0.053","0.008","0.16","104","8.1","440","2.7","8.6","21.8","32.3"
"Junk Bay","JM4","1990-05-07","1","Middle Water","2.2","4","0.06","0.71","0.074","0.006","0.14","86","6.8","1300","2.7","8.6","21.6","32.3"
"Junk Bay","JM4","1990-05-07","1","Bottom Water","1.5","1","0.09","1.17","0.067","0.006","0.3","89","7","920","2.4","8.6","21.7","32.3"
"Junk Bay","JM4","1990-06-04","1","Surface Water","3.3","1","0.21","0.8","0.045","0.003","0.13","126","9","1","3.4","8.4","25.7","32"
"Junk Bay","JM4","1990-06-04","1","Middle Water","2","3","0.06","0.54","0.1","0.014","0.15","102","7.5","70","3.1","8.4","25","32.4"
"Junk Bay","JM4","1990-06-04","1","Bottom Water","1","3","0.36","0.88","0.16","0.021","0.25","81","5.9","270","2.5","8.3","24.9","32.4"
"Junk Bay","JM4","1990-07-06","1","Surface Water","3.3","4.5","0.05","0.66","0.032","0.002","0.06","138","9.6","50","4.5","8.6","27.2","27.9"
"Junk Bay","JM4","1990-07-06","1","Middle Water","1.9","1","0.07","0.61","0.074","0.002","0.19","42","3.2","330","2.8","8.4","23.3","33.1"
"Junk Bay","JM4","1990-07-06","1","Bottom Water","1","1.5","0.05","0.47","0.019","0.003","0.14","66","5.1","N/A","3.2","8.5","22.5","34.1"
"Junk Bay","JM4","1990-08-06","1","Surface Water","3.8","2","0.04","0.59","0.031","<0.002","0.12","115","7.9","30","2.5","8.6","27.6","30.5"
"Junk Bay","JM4","1990-08-06","1","Middle Water","1.7","2","0.06","0.46","0.048","0.003","0.12","66","4.6","370","2.5","8.4","26.6","32.1"
"Junk Bay","JM4","1990-08-06","1","Bottom Water","0.8","3","0.05","0.31","0.018","<0.002","0.08","61","4.3","800","3.4","8.4","25.9","33.4"
"Junk Bay","JM4","1990-09-07","1","Surface Water","2","2.5","0.06","0.7","0.033","0.024","0.1","89","6","180","5.2","8.4","27.9","32.4"
"Junk Bay","JM4","1990-09-07","1","Middle Water","0.9","7","0.06","0.49","0.027","0.026","0.11","68","4.7","440","9.5","8.4","27.4","32.8"
"Junk Bay","JM4","1990-09-07","1","Bottom Water","0.9","13","0.08","0.51","0.025","0.028","0.1","73","5","320","12","8.4","27.2","32.9"
"Junk Bay","JM4","1990-10-08","1","Surface Water","0.5","3","0.11","1.34","0.11","0.029","0.15","48","3.3","140","4","8.1","27.9","31.4"
"Junk Bay","JM4","1990-10-08","1","Middle Water","0.7","5","0.15","0.95","0.11","0.028","0.15","59","4","190","4","8.1","27.8","31.6"
"Junk Bay","JM4","1990-10-08","1","Bottom Water","0.6","4","0.06","0.77","0.091","0.026","0.13","67","4.6","540","5","8.1","27.7","31.7"
"Junk Bay","JM4","1990-11-05","1","Surface Water","1.1","2","0.06","0.63","0.14","0.02","0.18","92","6.7","330","3.8","8.2","24.9","31.9"
"Junk Bay","JM4","1990-11-05","1","Middle Water","1.1","2.5","0.04","0.78","0.11","0.016","0.14","88","6.4","340","3.8","8.3","24.9","32"
"Junk Bay","JM4","1990-11-05","1","Bottom Water","1.1","3","0.05","0.51","0.043","0.006","0.06","95","6.9","100","4.1","8.3","24.8","32.2"
"Junk Bay","JM4","1990-12-06","1","Surface Water","0.9","4","0.07","0.44","0.21","0.039","0.25","68","5.2","320","3","8.1","19.1","32.4"
"Junk Bay","JM4","1990-12-06","1","Middle Water","0.8","5","0.08","0.48","0.22","0.044","0.26","73","5.6","270","3.1","8.1","19.1","32.5"
"Junk Bay","JM4","1990-12-06","1","Bottom Water","0.5","7","0.06","0.47","0.17","0.034","0.2","75","5.7","360","2.7","8.1","19.1","32.6"
"Junk Bay","JM4","1991-01-07","1","Surface Water","0.6","6.5","0.07","0.67","0.2","0.034","0.25","76","5.9","680","4.5","8.1","17.8","32.3"
"Junk Bay","JM4","1991-01-07","1","Middle Water","0.7","11","0.06","0.58","0.2","0.038","0.25","77","6.1","680","5.2","8.1","17.7","32.3"
"Junk Bay","JM4","1991-01-07","1","Bottom Water","0.6","25","0.07","0.56","0.12","0.025","0.17","81","6.4","630","5.1","8.2","17.7","32.4"
"Junk Bay","JM4","1991-02-08","1","Surface Water","1.3","1.5","0.06","0.69","0.21","0.036","0.3","85","7.4","330","2.4","8.2","17.4","32.1"
"Junk Bay","JM4","1991-02-08","1","Middle Water","0.9","1.5","0.08","0.81","0.21","0.035","0.3","82","7.1","40","2.2","8.2","17.4","32.1"
"Junk Bay","JM4","1991-02-08","1","Bottom Water","0.9","4","0.06","0.6","0.21","0.034","0.3","85","7.4","50","1.6","8.2","17.3","32.1"
"Junk Bay","JM4","1991-03-05","1","Surface Water","0.7","2","0.05","1.8","0.19","0.044","0.29","81","6.6","700","3.6","8","15.9","31.8"
"Junk Bay","JM4","1991-03-05","1","Middle Water","0.6","2","0.05","1.29","0.11","0.036","0.2","86","7.1","900","2.9","8.1","15.8","32"
"Junk Bay","JM4","1991-03-05","1","Bottom Water","0.5","3","0.04","1.18","0.075","0.023","0.15","88","7.2","700","4.6","8.1","15.8","32.1"
"Junk Bay","JM4","1991-04-09","1","Surface Water","0.8","1.5","0.06","0.9","0.13","0.029","0.16","80","6.6","1300","1.1","7.9","19.7","33.2"
"Junk Bay","JM4","1991-04-09","1","Middle Water","0.7","1","0.06","0.91","0.11","0.028","0.14","81","6.6","1000","1.3","8.1","19.6","33.2"
"Junk Bay","JM4","1991-04-09","1","Bottom Water","0.5","5","0.13","0.07","0.048","0.018","0.07","84","6.9","85","2.6","8.1","19.6","33.3"
"Junk Bay","JM4","1991-05-06","1","Surface Water","0.6","2","0.04","0.39","0.142","0.022","0.17","77","5.9","10","3.5","8","22.5","33.4"
"Junk Bay","JM4","1991-05-06","1","Middle Water","0.5","1.5","0.04","0.15","0.098","0.016","0.12","76","5.8","250","3.5","8","22.3","33.4"
"Junk Bay","JM4","1991-05-06","1","Bottom Water","0.4","2.5","0.03","0.22","0.064","0.011","0.07","80","6.2","190","3.7","8","22.2","33.5"
"Junk Bay","JM4","1991-06-03","1","Surface Water","3","8","0.11","0.44","0.115","0.022","0.13","125","8.5","10","1.2","8.4","26.8","31.7"
"Junk Bay","JM4","1991-06-03","1","Middle Water","1.9","10","0.1","0.71","0.177","0.032","0.2","75","5.2","1300","1.3","8.4","24.6","32.3"
"Junk Bay","JM4","1991-06-03","1","Bottom Water","1.3","1.5","0.08","0.79","0.114","0.023","0.14","75","5.4","490","1.3","8.3","23.1","33.3"
"Junk Bay","JM4","1991-07-05","1","Surface Water","2.1","2.5","0.14","0.6","0.158","0.024","0.45","99","6.9","10","2.3","8.3","25.2","27.5"
"Junk Bay","JM4","1991-07-05","1","Middle Water","0.4","3","0.13","0.42","0.153","0.029","0.31","64","4.6","1900","2.4","8.1","22.5","32.1"
"Junk Bay","JM4","1991-07-05","1","Bottom Water","0.4","5","0.12","0.28","0.069","0.019","0.21","64","4.8","400","18","8","21.3","33.7"
"Junk Bay","JM4","1991-08-05","1","Surface Water","2.4","1.5","0.05","0.51","0.157","0.017","0.27","132","9.1","80","1.8","8.4","24.8","29.8"
"Junk Bay","JM4","1991-08-05","1","Middle Water","2.2","3","0.03","0.52","0.145","0.022","0.27","64","4.9","380","2.2","8.2","21.9","31.3"
"Junk Bay","JM4","1991-08-05","1","Bottom Water","0.8","13","0.07","0.47","0.125","0.028","0.23","47","3.5","150","7.9","8.1","20.3","33.2"
"Junk Bay","JM4","1991-09-10","1","Surface Water","N/A","4","0.15","0.46","0.137","0.038","0.34","56","3.8","1100","3.6","8.1","24.4","32.1"
"Junk Bay","JM4","1991-09-10","1","Middle Water","N/A","4","0.21","0.56","0.129","0.035","0.29","54","3.8","470","3.5","8.1","24.1","32.2"
"Junk Bay","JM4","1991-09-10","1","Bottom Water","N/A","3","0.19","0.59","<0.005","0.03","0.38","59","4.1","360","3.9","8.2","25.2","32.7"
"Junk Bay","JM4","1991-10-07","1","Surface Water","0.5","3","0.22","0.7","0.23","0.036","0.31","89","6.1","230","3.5","8","25.2","32.7"
"Junk Bay","JM4","1991-10-07","1","Middle Water","0.5","3.5","0.2","0.76","0.207","0.039","0.23","87","6","380","3.1","8","25.1","32.8"
"Junk Bay","JM4","1991-10-07","1","Bottom Water","0.5","3","0.23","0.43","0.198","0.046","0.26","88","6.1","1300","4.5","8","25.1","32.8"
"Junk Bay","JM4","1991-11-04","1","Surface Water","0.4","3","0.19","0.75","0.328","0.045","0.43","77","5.7","31","3.2","7.9","23.9","32.3"
"Junk Bay","JM4","1991-11-04","1","Middle Water","0.3","3.5","0.1","0.71","0.328","0.044","0.44","67","5","70","3.1","7.9","23.8","32.8"
"Junk Bay","JM4","1991-11-04","1","Bottom Water","0.2","4","0.08","0.58","0.306","0.043","0.4","69","5.2","240","3.5","8","23.7","32.8"
"Junk Bay","JM4","1991-12-03","1","Surface Water","0.9","3","0.12","0.56","0.236","0.048","0.38","95","7.6","70","2.5","8","21","31.5"
"Junk Bay","JM4","1991-12-03","1","Middle Water","1","5","0.1","0.52","0.21","0.047","0.34","78","6.2","600","4.1","8","20.8","31.5"
"Junk Bay","JM4","1991-12-03","1","Bottom Water","0.9","4","0.12","0.53","0.205","0.044","0.34","80","6.4","600","3.1","8","20.7","31.5"
"Junk Bay","JM4","1992-01-03","1","Surface Water","0.8","<2.5","0.24","0.62","0.191","0.046","0.29","N/A","N/A","540","3.5","8.9","16.3","36.7"
"Junk Bay","JM4","1992-01-03","1","Middle Water","0.8","3.5","0.18","0.5","0.173","0.031","0.27","N/A","N/A","700","3.8","8.9","16.5","34.6"
"Junk Bay","JM4","1992-01-03","1","Bottom Water","0.7","7.5","0.09","0.42","0.124","0.018","0.28","N/A","N/A","420","6.5","8.9","16.5","34.8"
"Junk Bay","JM4","1992-02-14","1","Surface Water","1","25","0.14","0.43","0.125","0.028","0.19","76","6.3","550","14","8","15.6","32"
"Junk Bay","JM4","1992-02-14","1","Middle Water","1.1","28","0.22","0.43","0.115","0.019","0.18","78","6.4","420","14","8","15.6","32"
"Junk Bay","JM4","1992-02-14","1","Bottom Water","1.1","31","0.14","0.42","0.121","0.017","0.19","73","6","1000","16","8","15.6","30"
"Junk Bay","JM4","1992-03-04","1","Surface Water","1.1","5.5","0.16","0.37","0.214","0.033","0.32","83","6.6","900","3.1","8","16.6","31.4"
"Junk Bay","JM4","1992-03-04","1","Middle Water","1","6","0.11","0.34","0.191","0.026","0.28","86","6.9","1000","3.3","8","16.5","31.7"
"Junk Bay","JM4","1992-03-04","1","Bottom Water","1","7.5","0.08","0.32","0.184","0.024","0.29","81","6.6","1000","4.2","8","16.5","31.9"
"Junk Bay","JM4","1992-04-01","1","Surface Water","0.9","3","0.27","0.48","0.143","0.023","0.19","71","6.1","320","2.4","8.1","18.3","32.3"
"Junk Bay","JM4","1992-04-01","1","Middle Water","0.8","3","0.17","0.51","0.121","0.02","0.16","60","5.2","410","3","8","17.9","32.6"
"Junk Bay","JM4","1992-04-01","1","Bottom Water","1.2","3.5","0.17","0.46","0.103","0.016","0.14","57","4.9","530","3.3","8","17.9","32.6"
"Junk Bay","JM4","1992-05-04","1","Surface Water","1.2","3.5","0.08","0.33","0.116","0.012","0.17","87","6.2","190","3.6","8.2","23.2","30.3"
"Junk Bay","JM4","1992-05-04","1","Middle Water","1","4","0.1","0.31","0.141","0.015","0.19","82","5.9","250","3.5","8.2","23","30.4"
"Junk Bay","JM4","1992-05-04","1","Bottom Water","1.1","5.5","0.12","0.3","0.143","0.014","0.22","77","5.5","600","4.4","8.1","22.8","30.8"
"Junk Bay","JM4","1992-06-01","1","Surface Water","1.2","2.5","0.16","0.36","0.13","0.027","0.18","82","5.7","360","2.8","8.2","25","31.6"
"Junk Bay","JM4","1992-06-01","1","Middle Water","1","2.5","0.1","0.41","0.124","0.029","0.18","86","6","360","2.4","8.2","25","31.7"
"Junk Bay","JM4","1992-06-01","1","Bottom Water","1.2","2","0.05","0.46","0.116","0.016","0.16","81","5.6","220","2.2","8.2","24.9","31.8"
"Junk Bay","JM4","1992-07-03","1","Surface Water","2.6","4.5","<0.02","0.89","0.218","0.013","0.38","102","6.6","30","5.2","8.4","28.9","27.4"
"Junk Bay","JM4","1992-07-03","1","Middle Water","1.4","5","0.03","0.64","0.194","0.025","0.32","72","4.8","1200","5.5","8.3","28.1","28.7"
"Junk Bay","JM4","1992-07-03","1","Bottom Water","1.5","5","0.03","0.39","0.144","0.021","0.24","72","4.8","1100","5.4","8.2","27.3","31.3"
