"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Mirs Bay","MM1","2016-01-15","1","Bottom Water","1.7","10","0.03","0.62","0.062","0.005","0.1","108","8.2","2","1.9","8","19.3","31.6"
"Mirs Bay","MM1","2016-02-26","1","Surface Water","0.7","<0.5","0.05","0.55","0.075","0.015","0.36","104","8.6","9","0.5","8.2","15.6","30.4"
"Mirs Bay","MM1","2016-02-26","1","Middle Water","9","11","0.21","1.92","0.34","0.004","0.36","132","10.9","13","1","8.2","15.5","30.6"
"Mirs Bay","MM1","2016-02-26","1","Bottom Water","1.3","1.7","0.03","0.38","0.062","0.005","0.15","106","8.8","10","0.9","8.2","15.4","30.7"
"Mirs Bay","MM1","2016-03-17","1","Surface Water","0.8","4","0.04","0.56","0.078","0.006","0.14","80","6.4","83","2","8.2","16.3","31.4"
"Mirs Bay","MM1","2016-03-17","1","Middle Water","0.5","3.8","0.02","0.37","0.075","0.004","0.13","71","5.8","95","2","8.2","16.3","31.3"
"Mirs Bay","MM1","2016-03-17","1","Bottom Water","0.8","2.8","0.02","0.4","0.077","0.006","0.12","65","5.3","54","2.3","8.2","16.3","31.4"
"Mirs Bay","MM1","2016-04-15","1","Surface Water","0.9","1.4","0.17","0.45","0.14","<0.002","0.22","85","6.4","76","70.5","8","20.5","29.6"
"Mirs Bay","MM1","2016-04-15","1","Middle Water","0.7","1.3","0.02","0.43","0.072","<0.002","0.1","84","6.3","25","0.5","8","20.1","30.8"
"Mirs Bay","MM1","2016-04-15","1","Bottom Water","0.8","1.1","0.13","0.7","0.08","0.003","0.12","86","6.5","71","0.5","8","20","31.2"
"Mirs Bay","MM1","2016-05-18","1","Surface Water","1.6","4","0.03","0.39","0.049","<0.002","0.06","77","5.3","<1","1.1","7.7","25.5","30.4"
"Mirs Bay","MM1","2016-05-18","1","Middle Water","1.9","1.4","<0.02","0.62","0.057","<0.002","0.07","82","5.7","2","0.9","7.7","25.3","30.7"
"Mirs Bay","MM1","2016-05-18","1","Bottom Water","1.6","1.6","<0.02","0.44","0.05","<0.002","0.06","82","5.7","9","1","7.7","25.2","30.8"
"Mirs Bay","MM1","2016-06-15","1","Surface Water","2.5","16","0.08","0.38","0.022","0.002","0.03","139","9.1","4","1.9","8.4","29.4","29.1"
"Mirs Bay","MM1","2016-06-15","1","Middle Water","1.9","19","0.05","0.5","0.023","<0.002","0.03","114","7.4","5","1.5","8.3","29.1","29.4"
"Mirs Bay","MM1","2016-06-15","1","Bottom Water","2","18","0.04","0.68","0.04","0.004","0.06","98","6.4","70","2.1","8.2","28.9","29.6"
"Mirs Bay","MM1","2016-07-11","1","Surface Water","1.6","6.3","0.16","0.66","0.32","0.063","0.58","90","6","9400","2.7","7.7","29.1","24.7"
"Mirs Bay","MM1","2016-07-11","1","Middle Water","1","2","0.13","0.48","0.032","<0.002","0.09","83","5.4","520","1.1","7.6","29.1","28"
"Mirs Bay","MM1","2016-07-11","1","Bottom Water","0.6","2.6","0.04","0.61","0.053","0.007","0.14","72","4.8","290","1.3","7.4","27.5","30.7"
"Mirs Bay","MM1","2016-08-15","1","Surface Water","2.1","18","0.08","0.37","0.044","0.003","0.08","117","7.7","800","3.4","8.1","28.6","30.1"
"Mirs Bay","MM1","2016-08-15","1","Middle Water","1.7","14","0.02","0.63","0.017","<0.002","0.02","98","6.4","36","2.6","8.1","28.2","31.8"
"Mirs Bay","MM1","2016-08-15","1","Bottom Water","0.6","16","<0.02","0.44","0.039","0.007","0.05","94","6.1","30","2.7","8","27.7","32.6"
"Mirs Bay","MM1","2016-09-14","1","Surface Water","2.8","21","0.07","0.16","0.011","0.002","0.02","103","6.6","1","10.1","8.1","30.5","30"
"Mirs Bay","MM1","2016-09-14","1","Middle Water","1.7","7","<0.02","0.44","0.021","<0.002","0.03","133","8.6","<1","1.3","8","29.5","31.3"
"Mirs Bay","MM1","2016-09-14","1","Bottom Water","1.6","18","0.05","0.34","0.015","0.004","0.02","140","9.1","<1","1","7.9","29","31.9"
"Mirs Bay","MM1","2016-10-26","1","Surface Water","1.9","1.1","0.04","0.18","0.029","0.005","0.07","107","7.1","6","2.6","8.2","28.2","28.7"
"Mirs Bay","MM1","2016-10-26","1","Middle Water","1.8","1.4","0.08","0.24","0.023","0.006","0.06","101","6.7","19","2.5","8.2","28.1","29.3"
"Mirs Bay","MM1","2016-10-26","1","Bottom Water","1.3","1.4","0.02","0.54","0.026","0.007","0.08","100","6.7","3","2.5","8.2","27.9","30"
"Mirs Bay","MM1","2016-11-09","1","Surface Water","0.8","9.3","0.03","0.7","0.028","0.003","0.11","87","6","7","5.1","7.7","25","30.9"
"Mirs Bay","MM1","2016-11-09","1","Middle Water","0.8","15","0.03","0.35","0.024","0.006","0.11","81","5.5","9","1.9","7.7","25.9","30.9"
"Mirs Bay","MM1","2016-11-09","1","Bottom Water","0.7","11","0.02","0.4","0.036","0.008","0.11","92","6.2","8","2.8","7.6","26","31.1"
"Mirs Bay","MM1","2016-12-08","1","Surface Water","0.4","2.7","0.03","0.48","0.016","0.013","0.16","86","6.2","3","1.6","8.2","22.2","30.8"
"Mirs Bay","MM1","2016-12-08","1","Middle Water","0.6","2.8","0.02","0.43","0.027","0.012","0.17","93","6.8","3","1.7","8.2","22.1","30.8"
"Mirs Bay","MM1","2016-12-08","1","Bottom Water","0.4","2.6","0.02","0.81","0.023","0.013","0.17","90","6.6","16","2","8.2","21.9","30.8"
"Mirs Bay","MM1","2017-01-19","1","Surface Water","0.4","2.2","0.07","0.41","0.072","0.004","0.26","99","7.5","2","1.5","8.2","20.3","30.4"
"Mirs Bay","MM1","2017-01-19","1","Middle Water","0.7","4","0.03","0.53","0.083","0.011","0.12","88","6.7","27","2.5","8.2","20","30.7"
"Mirs Bay","MM1","2017-01-19","1","Bottom Water","0.3","3","0.02","0.35","0.085","0.011","0.12","88","6.7","10","2.5","8.2","19.9","30.7"
"Mirs Bay","MM1","2017-02-08","1","Surface Water","0.6","9.2","0.02","0.99","0.027","0.003","0.05","94","7.2","<1","3.7","8.1","19.6","30.7"
"Mirs Bay","MM1","2017-02-08","1","Middle Water","0.8","8.6","0.02","0.77","0.039","0.004","0.06","97","7.5","<1","1.7","8.1","19.5","30.7"
"Mirs Bay","MM1","2017-02-08","1","Bottom Water","0.6","11","0.02","0.41","0.038","0.003","0.06","94","7.2","2","2.7","8.1","19.4","30.8"
"Mirs Bay","MM1","2017-03-16","1","Surface Water","1.4","7.8","0.03","0.6","0.095","0.013","0.23","76","5.9","12","2.3","8","18.1","31.2"
"Mirs Bay","MM1","2017-03-16","1","Middle Water","1.3","9","0.03","0.65","0.096","0.012","0.2","78","6.1","6","1.1","8","18.1","31.5"
"Mirs Bay","MM1","2017-03-16","1","Bottom Water","1.2","8.7","0.02","0.49","0.09","<0.002","0.15","81","6.3","3","1.6","8","18","31.6"
"Mirs Bay","MM1","2017-04-24","1","Surface Water","0.6","7.6","<0.02","0.52","0.06","0.003","0.08","75","5.4","30","0.8","8","22.8","32.6"
"Mirs Bay","MM1","2017-04-24","1","Middle Water","0.4","8","0.04","0.37","0.062","0.004","0.08","79","5.7","42","0.8","8","22.7","32.7"
"Mirs Bay","MM1","2017-04-24","1","Bottom Water","0.3","11","0.04","0.35","0.049","0.004","0.05","67","4.8","10","0.7","8","22.4","33"
"Mirs Bay","MM1","2017-05-26","1","Surface Water","2.4","11","0.03","0.57","0.046","<0.002","0.09","86","5.8","14","2.6","8.2","26.2","31.4"
"Mirs Bay","MM1","2017-05-26","1","Middle Water","2.2","9.5","<0.02","0.29","0.056","0.002","0.1","114","7.7","94","1.6","8.2","26","31.9"
"Mirs Bay","MM1","2017-05-26","1","Bottom Water","1.1","8.9","0.03","0.56","0.11","0.005","0.16","111","7.5","150","1.7","8.2","25.8","32.2"
"Mirs Bay","MM1","2017-06-15","1","Surface Water","1.3","1.2","0.17","0.26","0.091","0.004","0.17","84","5.4","130","3.1","8","30","27.7"
"Mirs Bay","MM1","2017-06-15","1","Middle Water","1.5","2.4","<0.02","0.41","0.045","<0.002","0.08","79","5.1","530","1.2","8.1","29","30.4"
"Mirs Bay","MM1","2017-06-15","1","Bottom Water","1.3","3.5","<0.02","0.32","0.05","0.007","0.09","84","5.4","550","1.8","8","29","31.1"
"Mirs Bay","MM1","2017-07-14","1","Surface Water","2","1.9","0.02","0.25","0.019","0.002","0.14","118","7.6","<1","0.6","8.2","30.9","26.4"
"Mirs Bay","MM1","2017-07-14","1","Middle Water","1.9","1.3","0.03","0.27","0.027","0.004","0.13","116","7.5","<1","0.5","8.2","30.6","26.6"
"Mirs Bay","MM1","2017-07-14","1","Bottom Water","1.7","2","0.02","0.23","0.023","0.002","0.13","117","7.6","2","0.5","8.2","30.4","26.9"
"Mirs Bay","MM1","2017-08-25","1","Surface Water","2.3","12","0.06","0.72","0.025","0.006","0.03","97","6.2","<1","0.4","8.3","29","32.6"
"Mirs Bay","MM1","2017-08-25","1","Middle Water","2.1","11","0.04","0.4","0.025","0.009","0.03","106","6.9","2","0.5","8.3","28.3","32.8"
"Mirs Bay","MM1","2017-08-25","1","Bottom Water","1.8","12","0.03","0.79","0.016","0.009","0.02","102","6.7","7","0.7","8.3","27.3","33.2"
"Mirs Bay","MM1","2017-09-21","1","Surface Water","2.1","16","<0.02","1","0.012","0.005","0.02","132","8.2","1","1.3","8.1","32","30.1"
"Mirs Bay","MM1","2017-09-21","1","Middle Water","2.4","14","<0.02","1.3","0.01","0.004","0.01","121","7.7","1","1.4","8.1","30.6","30.5"
"Mirs Bay","MM1","2017-09-21","1","Bottom Water","2.1","8.4","<0.02","1.2","0.008","0.005","0.01","113","7.2","2","1.3","8.1","30.4","30.5"
"Mirs Bay","MM1","2017-10-25","1","Surface Water","1.9","3","<0.02","0.3","0.016","0.004","0.02","108","7.3","<1","4","8","26.5","31.8"
"Mirs Bay","MM1","2017-10-25","1","Middle Water","2.2","3.1","<0.02","0.4","0.01","0.003","0.02","109","7.4","<1","1","8","26.4","31.8"
"Mirs Bay","MM1","2017-10-25","1","Bottom Water","2.1","2.8","<0.02","0.6","0.012","0.003","0.03","116","7.8","1","2","7.9","26.6","32.4"
"Mirs Bay","MM1","2017-11-13","1","Surface Water","1.3","13","0.02","0.44","0.041","0.003","0.08","88","6.1","1","2.9","7.8","24.8","32.5"
"Mirs Bay","MM1","2017-11-13","1","Middle Water","1.3","7.6","0.02","0.98","0.045","0.008","0.08","85","5.9","1","3.8","7.8","24.9","32.5"
"Mirs Bay","MM1","2017-11-13","1","Bottom Water","1.1","5.9","0.03","0.6","0.044","0.004","0.08","91","6.2","2","2.5","7.8","24.8","32.5"
"Mirs Bay","MM1","2017-12-13","1","Surface Water","0.7","11","<0.02","0.17","0.022","0.01","0.09","88","6.5","4","4","7.9","20.6","33"
"Mirs Bay","MM1","2017-12-13","1","Middle Water","0.8","15","0.04","0.25","0.021","0.01","0.09","88","6.5","4","2.3","7.9","20.6","33"
"Mirs Bay","MM1","2017-12-13","1","Bottom Water","0.8","10","0.02","0.26","0.019","0.01","0.09","90","6.6","5","2.3","7.9","20.6","33"
"Mirs Bay","MM1","2018-01-22","1","Surface Water","2.1","3.9","<0.02","0.17","0.011","0.003","0.03","125","9.7","1","4.8","8.1","18.8","32.1"
"Mirs Bay","MM1","2018-01-22","1","Middle Water","2.2","3.2","0.02","0.34","0.016","0.003","0.06","129","10.1","6","0.8","8.1","17.9","32.3"
"Mirs Bay","MM1","2018-01-22","1","Bottom Water","1.3","2.4","<0.02","0.14","0.021","0.003","0.08","119","9.4","2","0.4","8.1","17.6","32.4"
"Mirs Bay","MM1","2018-02-08","1","Surface Water","0.8","1.9","<0.02","0.43","0.059","0.009","0.14","92","7.7","<1","1.1","7.7","14.5","32.1"
"Mirs Bay","MM1","2018-02-08","1","Middle Water","0.9","2.7","<0.02","0.69","0.059","0.009","0.13","94","7.9","2","1.5","7.7","14.5","32.3"
"Mirs Bay","MM1","2018-02-08","1","Bottom Water","1","3.4","0.02","0.61","0.057","0.01","0.11","93","7.7","3","1.8","7.7","14.6","32.3"
"Mirs Bay","MM1","2018-03-07","1","Surface Water","1.8","1.5","<0.02","0.81","0.045","<0.002","0.05","116","8.8","<1","0.7","7.7","19.4","32.3"
"Mirs Bay","MM1","2018-03-07","1","Middle Water","1.9","1.9","<0.02","0.65","0.046","<0.002","0.06","116","8.8","<1","0.2","7.7","19.3","32.3"
"Mirs Bay","MM1","2018-03-07","1","Bottom Water","1.9","3.2","0.02","0.28","0.039","<0.002","0.05","119","9.1","<1","0.3","7.8","19.1","32.4"
"Mirs Bay","MM1","2018-04-09","1","Surface Water","1","7.3","<0.02","0.75","0.024","0.003","0.04","86","6.2","<1","3.5","7.8","22.6","32.6"
"Mirs Bay","MM1","2018-04-09","1","Middle Water","1.1","6.4","<0.02","0.64","0.026","0.003","0.04","91","6.6","4","0.7","7.8","21.9","32.7"
"Mirs Bay","MM1","2018-04-09","1","Bottom Water","0.7","8.7","0.02","1.02","0.039","0.006","0.06","85","6.1","180","0.9","7.7","21.8","32.7"
"Mirs Bay","MM1","2018-05-11","1","Surface Water","0.6","11","0.03","0.58","0.066","0.003","0.1","81","5.6","9","1.5","7.7","25","32.9"
"Mirs Bay","MM1","2018-05-11","1","Middle Water","0.6","8.7","0.02","0.28","0.068","0.004","0.1","85","5.8","10","1.3","7.7","25","32.9"
"Mirs Bay","MM1","2018-05-11","1","Bottom Water","0.5","9.6","<0.02","0.29","0.062","0.006","0.09","86","5.9","10","1.4","7.7","25","32.9"
"Mirs Bay","MM1","2018-06-20","1","Surface Water","1.5","3.6","<0.02","0.43","0.029","0.004","0.06","89","5.7","100","3","7.7","29.7","30.6"
"Mirs Bay","MM1","2018-06-20","1","Middle Water","1.4","3.2","<0.02","0.27","0.028","0.003","0.06","87","5.6","15","1.3","7.7","29.3","30.7"
"Mirs Bay","MM1","2018-06-20","1","Bottom Water","1.1","11","<0.02","0.76","0.034","0.005","0.06","93","6.1","19","1.5","7.7","28.8","31"
"Mirs Bay","MM1","2018-07-20","1","Surface Water","1.3","9.7","<0.02","0.2","0.011","<0.002","0.03","113","7.3","1","3.3","8","29.6","29"
"Mirs Bay","MM1","2018-07-20","1","Middle Water","1.2","8.8","<0.02","0.43","0.014","<0.002","0.04","107","7","1","3.4","7.9","29.1","30.1"
"Mirs Bay","MM1","2018-07-20","1","Bottom Water","0.8","6.2","<0.02","1.12","0.04","0.002","0.06","91","5.9","2","3.7","7.8","28.9","30.3"
"Mirs Bay","MM1","2018-08-10","1","Surface Water","1.3","9.8","<0.02","0.72","0.021","0.006","0.03","81","5.1","2","0.8","8","30.1","31.5"
"Mirs Bay","MM1","2018-08-10","1","Middle Water","1.6","7.6","<0.02","0.84","0.018","0.006","0.02","91","5.7","4","2.1","8","30.4","31.5"
"Mirs Bay","MM1","2018-08-10","1","Bottom Water","1.4","18","<0.02","0.12","0.023","0.006","0.03","97","6.1","4","2.5","8","30.5","31.7"
"Mirs Bay","MM1","2018-09-27","1","Surface Water","1","1","<0.02","0.36","0.013","0.005","0.03","97","6.3","<1","0.5","8.1","29.1","29.5"
"Mirs Bay","MM1","2018-09-27","1","Middle Water","0.9","1.4","<0.02","0.24","0.013","0.005","0.02","90","5.8","<1","0.4","8.1","29.1","29.9"
"Mirs Bay","MM1","2018-09-27","1","Bottom Water","0.8","1.6","<0.02","0.34","0.013","0.005","0.02","92","6","<1","0.6","8.1","28.9","30.2"
"Mirs Bay","MM1","2018-10-24","1","Surface Water","1.1","2.7","0.02","0.47","0.018","0.01","0.11","97","6.6","1","1","8","26","31.7"
"Mirs Bay","MM1","2018-10-24","1","Middle Water","1","2.6","0.02","0.39","0.029","0.008","0.12","89","6.1","2","1.1","8","26.1","31.8"
"Mirs Bay","MM1","2018-10-24","1","Bottom Water","0.5","2.4","0.02","0.36","0.018","0.013","0.15","96","6.5","<1","1.3","7.9","26.2","32"
"Mirs Bay","MM1","2018-11-16","1","Surface Water","1.5","10","0.02","0.27","0.02","0.006","0.02","72","4.9","<1","1.8","7.9","24.9","32.2"
